x, y
0.10572688646047831, 5.242188017385686e-13
0.2731272522681492, 2.526032808545024e-12
0.4493392674570319, 1.118873877812565e-11
0.6431713548798222, 3.7425756300602947e-11
0.8634359705498617, 1.481603098257793e-10
1.1894274726803777, 8.449471671269348e-10
1.5154181681787657, 3.162280708797495e-9
1.903083956288605, 1e-8
2.281938095017232, 2.526032808545019e-8
2.731277362474263, 5.242184648195108e-8
